date,home_team,away_team,prop_odds_game_id,sportsbook,home_team_odds,away_team_odds,winner
2023-11-14,Los Angeles Lakers,Memphis Grizzlies,edf20f8f66f61ab47fb00a6b8c533745,betmgm,-210,170,Los Angeles Lakers
2023-11-14,Los Angeles Lakers,Memphis Grizzlies,edf20f8f66f61ab47fb00a6b8c533745,barstool,-215,165,Los Angeles Lakers
2023-11-14,Los Angeles Lakers,Memphis Grizzlies,edf20f8f66f61ab47fb00a6b8c533745,betrivers,-225,185,Los Angeles Lakers
2023-11-15,Washington Wizards,Dallas Mavericks,33beed179be7b075e04593a275e86b05,fanduel,205,-250,
2023-11-15,Washington Wizards,Dallas Mavericks,33beed179be7b075e04593a275e86b05,draftkings,190,-230,
2023-11-15,Washington Wizards,Dallas Mavericks,33beed179be7b075e04593a275e86b05,betmgm,180,-225,
2023-11-15,Washington Wizards,Dallas Mavericks,33beed179be7b075e04593a275e86b05,barstool,200,-240,
2023-11-15,Washington Wizards,Dallas Mavericks,33beed179be7b075e04593a275e86b05,betrivers,195,-240,
2023-11-15,Atlanta Hawks,New York Knicks,965edd86a62c7ee3d1b895210dc8f052,fanduel,-116,-102,
2023-11-15,Atlanta Hawks,New York Knicks,965edd86a62c7ee3d1b895210dc8f052,draftkings,-110,-110,
2023-11-15,Atlanta Hawks,New York Knicks,965edd86a62c7ee3d1b895210dc8f052,betmgm,-115,-105,
2023-11-15,Atlanta Hawks,New York Knicks,965edd86a62c7ee3d1b895210dc8f052,barstool,-115,-105,
2023-11-15,Atlanta Hawks,New York Knicks,965edd86a62c7ee3d1b895210dc8f052,betrivers,-114,-104,
2023-11-15,Philadelphia 76ers,Boston Celtics,0e492f23fe143a191248260bdd127f08,fanduel,138,-164,
2023-11-15,Philadelphia 76ers,Boston Celtics,0e492f23fe143a191248260bdd127f08,draftkings,136,-162,
2023-11-15,Philadelphia 76ers,Boston Celtics,0e492f23fe143a191248260bdd127f08,betmgm,125,-155,
2023-11-15,Philadelphia 76ers,Boston Celtics,0e492f23fe143a191248260bdd127f08,barstool,140,-175,
2023-11-15,Philadelphia 76ers,Boston Celtics,0e492f23fe143a191248260bdd127f08,betrivers,145,-175,
2023-11-15,Toronto Raptors,Milwaukee Bucks,516f79d9b32d6565eceb5d48cc9704e2,fanduel,164,-196,
2023-11-15,Toronto Raptors,Milwaukee Bucks,516f79d9b32d6565eceb5d48cc9704e2,pinnacle,157,-175,
2023-11-15,Toronto Raptors,Milwaukee Bucks,516f79d9b32d6565eceb5d48cc9704e2,draftkings,154,-185,
2023-11-15,Toronto Raptors,Milwaukee Bucks,516f79d9b32d6565eceb5d48cc9704e2,betmgm,155,-190,
2023-11-15,Toronto Raptors,Milwaukee Bucks,516f79d9b32d6565eceb5d48cc9704e2,barstool,160,-190,
2023-11-15,Toronto Raptors,Milwaukee Bucks,516f79d9b32d6565eceb5d48cc9704e2,betrivers,160,-195,
2023-11-15,Chicago Bulls,Orlando Magic,97bfe2812c7fb95bd57d6d4283a1b46c,fanduel,-134,114,
2023-11-15,Chicago Bulls,Orlando Magic,97bfe2812c7fb95bd57d6d4283a1b46c,draftkings,-135,114,
2023-11-15,Chicago Bulls,Orlando Magic,97bfe2812c7fb95bd57d6d4283a1b46c,betmgm,-145,120,
2023-11-15,Chicago Bulls,Orlando Magic,97bfe2812c7fb95bd57d6d4283a1b46c,barstool,-130,110,
2023-11-15,Chicago Bulls,Orlando Magic,97bfe2812c7fb95bd57d6d4283a1b46c,betrivers,-130,110,
2023-11-15,Phoenix Suns,Minnesota Timberwolves,5ea72160d2061c9541533273794be107,fanduel,-235,194,
2023-11-15,Phoenix Suns,Minnesota Timberwolves,5ea72160d2061c9541533273794be107,draftkings,-218,180,
2023-11-15,Phoenix Suns,Minnesota Timberwolves,5ea72160d2061c9541533273794be107,betmgm,-225,185,
2023-11-15,Phoenix Suns,Minnesota Timberwolves,5ea72160d2061c9541533273794be107,barstool,-210,180,
2023-11-15,Phoenix Suns,Minnesota Timberwolves,5ea72160d2061c9541533273794be107,betrivers,-250,205,
2023-11-15,Los Angeles Lakers,Sacramento Kings,31b7247f5f90eaeaf6b8f5deb62933ec,fanduel,-116,-102,
2023-11-15,Los Angeles Lakers,Sacramento Kings,31b7247f5f90eaeaf6b8f5deb62933ec,draftkings,-110,-110,
2023-11-15,Los Angeles Lakers,Sacramento Kings,31b7247f5f90eaeaf6b8f5deb62933ec,betmgm,-105,-115,
2023-11-15,Los Angeles Lakers,Sacramento Kings,31b7247f5f90eaeaf6b8f5deb62933ec,barstool,-115,-105,
2023-11-15,Los Angeles Lakers,Sacramento Kings,31b7247f5f90eaeaf6b8f5deb62933ec,betrivers,-112,-106,
2023-11-15,Portland Trail Blazers,Cleveland Cavaliers,6aad96d7506ea4531a5ad3636b6e2232,fanduel,360,-460,
2023-11-15,Portland Trail Blazers,Cleveland Cavaliers,6aad96d7506ea4531a5ad3636b6e2232,draftkings,340,-440,
2023-11-15,Portland Trail Blazers,Cleveland Cavaliers,6aad96d7506ea4531a5ad3636b6e2232,betmgm,340,-450,
2023-11-15,Portland Trail Blazers,Cleveland Cavaliers,6aad96d7506ea4531a5ad3636b6e2232,barstool,360,-450,
2023-11-15,Portland Trail Blazers,Cleveland Cavaliers,6aad96d7506ea4531a5ad3636b6e2232,betrivers,375,-500,
